path,sha256,malware_probability,prediction,file_size,section_entropy_max
D:\bodmas_malware_dataset_batches_ida\batch_3\742ad9c18cb2b55a3db0f3d9df87d054dff6a5f1b5324f6e3371201b30d46710.exe,742ad9c18cb2b55a3db0f3d9df87d054dff6a5f1b5324f6e3371201b30d46710,0.999536547842371,1,118558,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_4\c27a7cd9fbaeac17518a3c0c6c3ba8b0e1132fa46f97958ee0763498090c4027.exe,c27a7cd9fbaeac17518a3c0c6c3ba8b0e1132fa46f97958ee0763498090c4027,0.999536547842371,1,308564,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_4\6c875997abea32d5059b83323d378b24cd116a3eb063f6d48533af5ebfc0e984.exe,6c875997abea32d5059b83323d378b24cd116a3eb063f6d48533af5ebfc0e984,0.999536547842371,1,291691,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_4\7ebf7d572589a5ab8c1e0de220d440cac902a0b42626455c54e8420ea4910329.exe,7ebf7d572589a5ab8c1e0de220d440cac902a0b42626455c54e8420ea4910329,0.999536547842371,1,290841,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_4\e5706a9fb11b515b15b3cf26e142b17154c20364d0702d8a22a408bfd22ac430.exe,e5706a9fb11b515b15b3cf26e142b17154c20364d0702d8a22a408bfd22ac430,0.999536547842371,1,290008,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_4\132b91016e512a1ec4189a05caca9a75b9650fd443394129ae56d49af11416e1.exe,132b91016e512a1ec4189a05caca9a75b9650fd443394129ae56d49af11416e1,0.999536547842371,1,283862,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_4\0d102e061e45376d5b0addd7edb1b700129498b162ade9d27c74be98ba5e6db7.exe,0d102e061e45376d5b0addd7edb1b700129498b162ade9d27c74be98ba5e6db7,0.999536547842371,1,119627,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_5\ff2a73150193f1ac1d5334d2401a9e7ee1535c2b5aa591d3712d3735ea6ccc21.exe,ff2a73150193f1ac1d5334d2401a9e7ee1535c2b5aa591d3712d3735ea6ccc21,0.999536547842371,1,291665,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_5\d1c59de460901c4e8e8b88c8c518368d6ca26541e242e4c3f0eb28c3662c8313.exe,d1c59de460901c4e8e8b88c8c518368d6ca26541e242e4c3f0eb28c3662c8313,0.999536547842371,1,289982,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_5\b2e8682704b68a165289fd864bfed45265ae2ea252e20a8f4722e73c438926f6.exe,b2e8682704b68a165289fd864bfed45265ae2ea252e20a8f4722e73c438926f6,0.999536547842371,1,283809,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_5\aef390e6dd6edbf859321912998efcda7ed3254ddb705008c0855164af9605bd.exe,aef390e6dd6edbf859321912998efcda7ed3254ddb705008c0855164af9605bd,0.999536547842371,1,274236,7.972444786734265
D:\bodmas_malware_dataset_batches_ida\batch_3\eeb4c7da9be887719e41c67826b48c7bf6f4887a8eeceab23a0652a6e24fd946.exe,eeb4c7da9be887719e41c67826b48c7bf6f4887a8eeceab23a0652a6e24fd946,0.9995337564067099,1,165593,7.821684548183831
D:\bodmas_malware_dataset_batches_ida\batch_4\e63ddb44fc72d4844599e97ea49e1800d20f60e8586f9d562859e56886e3bc94.exe,e63ddb44fc72d4844599e97ea49e1800d20f60e8586f9d562859e56886e3bc94,0.9995333995521443,1,93156,5.986031647068963
D:\bodmas_malware_dataset_batches_ida\batch_1\fb6eae2d105c4a016d715df25238328a922c00699eca8a20015e1f98f3d2b07e.exe,fb6eae2d105c4a016d715df25238328a922c00699eca8a20015e1f98f3d2b07e,0.9995293999377645,1,40466,5.876263694922178
D:\bodmas_malware_dataset_batches_ida\batch_3\2fa4a02f75c86a7442f1a3e48e6f5a58bdf244c043173daa57dac7538ec6a4b7.exe,2fa4a02f75c86a7442f1a3e48e6f5a58bdf244c043173daa57dac7538ec6a4b7,0.9995293999377645,1,32654,5.917321111820715
D:\bodmas_malware_dataset_batches_ida\batch_4\de1ebc57fa640151c49425ad3d897928a0a79021982ed76792fdfa79276c82cb.exe,de1ebc57fa640151c49425ad3d897928a0a79021982ed76792fdfa79276c82cb,0.9995293999377645,1,43924,5.858372068628912
D:\bodmas_malware_dataset_batches_ida\batch_1\e549a44ad40f67bc558daf9ca23517f336d377e269e4578ea7730314ca9a9303.exe,e549a44ad40f67bc558daf9ca23517f336d377e269e4578ea7730314ca9a9303,0.9995283810921668,1,1204902,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_1\ab3bfb34f60910d4557f045ffc3be64226ccf5ba6fcef8a3c023420eb58f5a4f.exe,ab3bfb34f60910d4557f045ffc3be64226ccf5ba6fcef8a3c023420eb58f5a4f,0.9995283810921668,1,1087239,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_1\5a5c3738eef75ab5e6447c3f1d0d04a075d3585a808209f1159da673258efe5c.exe,5a5c3738eef75ab5e6447c3f1d0d04a075d3585a808209f1159da673258efe5c,0.9995283810921668,1,1055158,7.8420229124728
D:\bodmas_malware_dataset_batches_ida\batch_1\2b1ffc1bc9db0f5f6fb3190703ac66810ad95ff0a2d4bf870339cc7e147b5524.exe,2b1ffc1bc9db0f5f6fb3190703ac66810ad95ff0a2d4bf870339cc7e147b5524,0.9995283810921668,1,1007896,7.7875436070021715
D:\bodmas_malware_dataset_batches_ida\batch_1\640da318cf8511d21effbaf8d3add1a09981db31126bb4228f7c77289fb3612d.exe,640da318cf8511d21effbaf8d3add1a09981db31126bb4228f7c77289fb3612d,0.9995283810921668,1,910689,7.713058086740161
D:\bodmas_malware_dataset_batches_ida\batch_1\92b3a47046dc124a35b81d123778b081eaa8a8265465751a911e2089fcf771a2.exe,92b3a47046dc124a35b81d123778b081eaa8a8265465751a911e2089fcf771a2,0.9995283810921668,1,791178,7.943864614025492
D:\bodmas_malware_dataset_batches_ida\batch_1\c4611d47c33581b08f61ceed30c2c3252e9d8e0fbbe257477e1029944c763019.exe,c4611d47c33581b08f61ceed30c2c3252e9d8e0fbbe257477e1029944c763019,0.9995283810921668,1,494044,7.8420229124728
D:\bodmas_malware_dataset_batches_ida\batch_1\5dd44e5a4a269d340ea09c3c0162bfa6d3958d001e83e133db0de5f937b3f396.exe,5dd44e5a4a269d340ea09c3c0162bfa6d3958d001e83e133db0de5f937b3f396,0.9995283810921668,1,332228,7.8420229124728
D:\bodmas_malware_dataset_batches_ida\batch_2\9b3b8efbbc6e1571c320b1d66120a96cfb24812d8c5c5c3e24e48e47a1738d0b.exe,9b3b8efbbc6e1571c320b1d66120a96cfb24812d8c5c5c3e24e48e47a1738d0b,0.9995283810921668,1,6255370,7.753759055558077
D:\bodmas_malware_dataset_batches_ida\batch_2\45db728171797e75857be7e3d3bbba41843b79692e4744d4abff2c7bec14b4c2.exe,45db728171797e75857be7e3d3bbba41843b79692e4744d4abff2c7bec14b4c2,0.9995283810921668,1,1044476,7.943864614025492
D:\bodmas_malware_dataset_batches_ida\batch_2\d35d4514f09448a2864193b152a634ba2050a68d6de3b1c4a6a3dbb6b0635439.exe,d35d4514f09448a2864193b152a634ba2050a68d6de3b1c4a6a3dbb6b0635439,0.9995283810921668,1,1035225,7.764884833004694
D:\bodmas_malware_dataset_batches_ida\batch_2\245d10f5569f84b4a3d3b3c93109522bfc0020613c306ed5cb05252c44011814.exe,245d10f5569f84b4a3d3b3c93109522bfc0020613c306ed5cb05252c44011814,0.9995283810921668,1,1007894,7.713058086740161
D:\bodmas_malware_dataset_batches_ida\batch_2\7998d21cbeab9e552f37d41371fa1528c9482ebfa4e74bd60f41a00516a77ee6.exe,7998d21cbeab9e552f37d41371fa1528c9482ebfa4e74bd60f41a00516a77ee6,0.9995283810921668,1,767563,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_2\19cc6aa358161fd04088a4ace1266de91f38ccb561d4476b09f98573daabaae0.exe,19cc6aa358161fd04088a4ace1266de91f38ccb561d4476b09f98573daabaae0,0.9995283810921668,1,739611,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_2\bbfc562ae97f447ea801debca0755e37d9d5855cad9707b50e203ae434670262.exe,bbfc562ae97f447ea801debca0755e37d9d5855cad9707b50e203ae434670262,0.9995283810921668,1,651393,7.943864614025492
D:\bodmas_malware_dataset_batches_ida\batch_2\4df52c9887f3e7af036196a1425b04ae58262efcf79e95dd9aaff53509349c10.exe,4df52c9887f3e7af036196a1425b04ae58262efcf79e95dd9aaff53509349c10,0.9995283810921668,1,516160,7.787130609174887
D:\bodmas_malware_dataset_batches_ida\batch_2\4584f4a981bc78d70bea9a4fe9ca93f569c28870b4f453f0179905517c56bfa2.exe,4584f4a981bc78d70bea9a4fe9ca93f569c28870b4f453f0179905517c56bfa2,0.9995283810921668,1,456035,7.84795265505102
D:\bodmas_malware_dataset_batches_ida\batch_3\dc27fb91e59b1dc206992762c16e395ebed0c47f7992e6f277496938a59f3447.exe,dc27fb91e59b1dc206992762c16e395ebed0c47f7992e6f277496938a59f3447,0.9995283810921668,1,10623499,7.753759055558077
D:\bodmas_malware_dataset_batches_ida\batch_3\03dba8df61e1cef8358825aa1b37475f23a5a0ddc1a8ef8f2595ce740e7df49c.exe,03dba8df61e1cef8358825aa1b37475f23a5a0ddc1a8ef8f2595ce740e7df49c,0.9995283810921668,1,2092486,7.92848474868625
D:\bodmas_malware_dataset_batches_ida\batch_3\534a0cb3cc67878261d1597632820b53e0732d8847081260de3be11ae7b460da.exe,534a0cb3cc67878261d1597632820b53e0732d8847081260de3be11ae7b460da,0.9995283810921668,1,2073103,7.943864614025492
D:\bodmas_malware_dataset_batches_ida\batch_3\bfe8430e595e3084ae620322a48b56bada964c95fe0261d9f3c16da79815e74d.exe,bfe8430e595e3084ae620322a48b56bada964c95fe0261d9f3c16da79815e74d,0.9995283810921668,1,1991931,7.713058086740161
D:\bodmas_malware_dataset_batches_ida\batch_3\6bc0b339ff53dea226e1b5c709910b1bfc0a16f83c1f44bbb29fbad6e44f8a66.exe,6bc0b339ff53dea226e1b5c709910b1bfc0a16f83c1f44bbb29fbad6e44f8a66,0.9995283810921668,1,1251984,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_3\4f1f2dc80b12489cf98d9f852276fadeab92d37ad60dcf14667c3d21d3c40119.exe,4f1f2dc80b12489cf98d9f852276fadeab92d37ad60dcf14667c3d21d3c40119,0.9995283810921668,1,1035074,7.729425506013365
D:\bodmas_malware_dataset_batches_ida\batch_3\f4bf98903c3a6f5ca4cd31177fd1755eff91c34164f84e6ab0942df5e090b51f.exe,f4bf98903c3a6f5ca4cd31177fd1755eff91c34164f84e6ab0942df5e090b51f,0.9995283810921668,1,987816,7.84795265505102
D:\bodmas_malware_dataset_batches_ida\batch_3\1ba528f53718b9cad57ecd9eef33faeb5b0fd55f12fdaa94d91ad2b3f0c6ef73.exe,1ba528f53718b9cad57ecd9eef33faeb5b0fd55f12fdaa94d91ad2b3f0c6ef73,0.9995283810921668,1,378578,7.739082917362481
D:\bodmas_malware_dataset_batches_ida\batch_4\987edd4ac6cdc38de4a20e2d589dbdfe8728917e380ca9e16fc067cf5ce91523.exe,987edd4ac6cdc38de4a20e2d589dbdfe8728917e380ca9e16fc067cf5ce91523,0.9995283810921668,1,2032187,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_4\c1dcb6699b79a1282fec509e0d08a07a348ae4db00890d297841641014d2e4d6.exe,c1dcb6699b79a1282fec509e0d08a07a348ae4db00890d297841641014d2e4d6,0.9995283810921668,1,2016576,7.713058086740161
D:\bodmas_malware_dataset_batches_ida\batch_4\59bbb4818b562e46644b832ec18b6bb818d8d360ea9120dcd7144e85ea74dd50.exe,59bbb4818b562e46644b832ec18b6bb818d8d360ea9120dcd7144e85ea74dd50,0.9995283810921668,1,1892305,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_4\eac4b0d5eba7d0ef4c6a0eecc68e95f56be2f5cc97bf6dda99bd22ee713f99d2.exe,eac4b0d5eba7d0ef4c6a0eecc68e95f56be2f5cc97bf6dda99bd22ee713f99d2,0.9995283810921668,1,1910388,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_4\ad01211cd09aa2ca7841186cfa5db8b5f5e1fbc91958a579700bf00756d30d78.exe,ad01211cd09aa2ca7841186cfa5db8b5f5e1fbc91958a579700bf00756d30d78,0.9995283810921668,1,1825038,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_4\a01a52904ed987debcd2582a2f8ccbd6b64a7695f404edb720500c962eef2838.exe,a01a52904ed987debcd2582a2f8ccbd6b64a7695f404edb720500c962eef2838,0.9995283810921668,1,1519759,7.713058086740161
D:\bodmas_malware_dataset_batches_ida\batch_4\18025a2ac5784b7211477f83316532ed978c6ee2fac69891921becfe752fbf10.exe,18025a2ac5784b7211477f83316532ed978c6ee2fac69891921becfe752fbf10,0.9995283810921668,1,858257,7.943864614025492
D:\bodmas_malware_dataset_batches_ida\batch_4\cf380db5c0bf42aa8019e43595975727abe540a8434db7db8a35a59791c71d65.exe,cf380db5c0bf42aa8019e43595975727abe540a8434db7db8a35a59791c71d65,0.9995283810921668,1,767057,7.787130609174887
D:\bodmas_malware_dataset_batches_ida\batch_4\ecda017916b66b2039082c4c5f1cfbb4edb57423bc125bff670c73d95477cc65.exe,ecda017916b66b2039082c4c5f1cfbb4edb57423bc125bff670c73d95477cc65,0.9995283810921668,1,511105,7.764884833004694
D:\bodmas_malware_dataset_batches_ida\batch_4\e676be54d10a590a8e0a34be2a76e35fe236e21851ae6c01a83a9fc873706510.exe,e676be54d10a590a8e0a34be2a76e35fe236e21851ae6c01a83a9fc873706510,0.9995283810921668,1,348454,7.8420229124728
D:\bodmas_malware_dataset_batches_ida\batch_4\bdac06d1e866d08a83a54f4c9629c27fd350a70ba3e9e86d109efc561f90fb8b.exe,bdac06d1e866d08a83a54f4c9629c27fd350a70ba3e9e86d109efc561f90fb8b,0.9995283810921668,1,304843,7.777222682946216
D:\bodmas_malware_dataset_batches_ida\batch_5\5b3f7885b06069acc4f1626beac9808ba94babb4f01ac13d6698ea3beeee34dc.exe,5b3f7885b06069acc4f1626beac9808ba94babb4f01ac13d6698ea3beeee34dc,0.9995283810921668,1,2091082,7.713058086740161
D:\bodmas_malware_dataset_batches_ida\batch_5\3984fb0f037811243b2435673f7cfe406bc95122cd4e88388e60aede40917580.exe,3984fb0f037811243b2435673f7cfe406bc95122cd4e88388e60aede40917580,0.9995283810921668,1,2002480,7.713058086740161
D:\bodmas_malware_dataset_batches_ida\batch_5\7fbe0ddf39eebf408629162922ac52c779d75c4082dd20f58b14d3b17096a062.exe,7fbe0ddf39eebf408629162922ac52c779d75c4082dd20f58b14d3b17096a062,0.9995283810921668,1,1567340,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_5\f4f8b4b0c52fb31c2d209e6f13a885ae096c0b30a036c67b10e8b6d70e96de93.exe,f4f8b4b0c52fb31c2d209e6f13a885ae096c0b30a036c67b10e8b6d70e96de93,0.9995283810921668,1,1519482,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_5\c7b6d5f15f4e8576850217827e64ec003a5da9619170fa3af4f86ef5ff5d29ea.exe,c7b6d5f15f4e8576850217827e64ec003a5da9619170fa3af4f86ef5ff5d29ea,0.9995283810921668,1,1499936,7.713058086740161
D:\bodmas_malware_dataset_batches_ida\batch_5\3d2ce223f3cfcaee80f0307a453bd088e5337660c87e466e85f792bc3c55cf07.exe,3d2ce223f3cfcaee80f0307a453bd088e5337660c87e466e85f792bc3c55cf07,0.9995283810921668,1,1204336,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_5\aabb94c18b80f1a613aaf73516594f8d39465c659dea4726c430f0951e9d2f0a.exe,aabb94c18b80f1a613aaf73516594f8d39465c659dea4726c430f0951e9d2f0a,0.9995283810921668,1,967664,7.747012060899425
D:\bodmas_malware_dataset_batches_ida\batch_5\af590fde4de85fcf679b42d9d9fcf24919503c3f9a758bdb794d213fa9d0de54.exe,af590fde4de85fcf679b42d9d9fcf24919503c3f9a758bdb794d213fa9d0de54,0.9995283810921668,1,955861,7.787130609174887
D:\bodmas_malware_dataset_batches_ida\batch_5\b8c662f52a12422369512cf70d76d0f0152214fb090f85792558cfd836edfdd6.exe,b8c662f52a12422369512cf70d76d0f0152214fb090f85792558cfd836edfdd6,0.9995283810921668,1,844616,7.9136779347876764
D:\bodmas_malware_dataset_batches_ida\batch_5\cec21c59d0f1119eab30cb117e2678a05dbca29d02444d4c96b79a76f811d574.exe,cec21c59d0f1119eab30cb117e2678a05dbca29d02444d4c96b79a76f811d574,0.9995283810921668,1,396140,7.8420229124728
D:\bodmas_malware_dataset_batches_ida\batch_5\c5c6abecd5f5a4928fa134cdbd05fb9d6b2b718beaaec9f55ca9e7b4ea88dceb.exe,c5c6abecd5f5a4928fa134cdbd05fb9d6b2b718beaaec9f55ca9e7b4ea88dceb,0.9995283810921668,1,300633,7.8420229124728
D:\bodmas_malware_dataset_batches_ida\batch_2\9efe178369c2eba39e01c41ebe4c24fbf45f417486c63651c2fcfe8640cb8a9e.exe,9efe178369c2eba39e01c41ebe4c24fbf45f417486c63651c2fcfe8640cb8a9e,0.9995269160649546,1,82988,7.823500202441108
D:\bodmas_malware_dataset_batches_ida\batch_4\6e95c59581fab913d1d779af95db964710bebf1886b43f7100ba898d1351906e.exe,6e95c59581fab913d1d779af95db964710bebf1886b43f7100ba898d1351906e,0.9995269160649546,1,46848,7.90019206421607
D:\bodmas_malware_dataset_batches_ida\batch_5\32f06897dff738dd8564e5caca316e9de73f56efb95340dbdb6f6bf35758acc6.exe,32f06897dff738dd8564e5caca316e9de73f56efb95340dbdb6f6bf35758acc6,0.9995269160649546,1,47616,7.875560386429534
D:\bodmas_malware_dataset_batches_ida\batch_1\4e850b0bb3fccf15290564bfb05a6b4ddaa1bb629a541f7356cc62f572a9b033.exe,4e850b0bb3fccf15290564bfb05a6b4ddaa1bb629a541f7356cc62f572a9b033,0.9995267028094958,1,635347,7.879323967946354
D:\bodmas_malware_dataset_batches_ida\batch_2\0ca0f2cd1032ceafe2d74ad7f5e13d4eea617335d7e8ad5f23d8a4072a2890f8.exe,0ca0f2cd1032ceafe2d74ad7f5e13d4eea617335d7e8ad5f23d8a4072a2890f8,0.9995267028094958,1,869546,7.880440439107877
D:\bodmas_malware_dataset_batches_ida\batch_4\6debe750424b55a3503bf353fa2717c91f210f3afcc2602e626a371c945ebc7f.exe,6debe750424b55a3503bf353fa2717c91f210f3afcc2602e626a371c945ebc7f,0.9995267028094958,1,869449,7.880473802921555
D:\bodmas_malware_dataset_batches_ida\batch_1\fffcbd8145d83255935d439d08ad87806eea4c30a16a80e1910fe3615e2f5da1.exe,fffcbd8145d83255935d439d08ad87806eea4c30a16a80e1910fe3615e2f5da1,0.9995223412111502,1,640260,7.983234657203228
D:\bodmas_malware_dataset_batches_ida\batch_5\acbc4f7e57f68b00639196ea2b2ffe95c6b72ba7da1e28f6a1c4462d9c4c4659.exe,acbc4f7e57f68b00639196ea2b2ffe95c6b72ba7da1e28f6a1c4462d9c4c4659,0.9995196562064604,1,53984,7.2447306417682595
D:\bodmas_malware_dataset_batches_ida\batch_1\b0a4d2a77b85b109b5fa03e1e4b87afd6cdec41854f732af5162a2143a5b27a3.exe,b0a4d2a77b85b109b5fa03e1e4b87afd6cdec41854f732af5162a2143a5b27a3,0.9995193949657813,1,12403276,6.124929140860008
D:\bodmas_malware_dataset_batches_ida\batch_1\a56e24d907b91c94eb6503a6cdd8e6b5d29ecfd64a8318c427987460c2503773.exe,a56e24d907b91c94eb6503a6cdd8e6b5d29ecfd64a8318c427987460c2503773,0.9995193949657813,1,12352980,6.124929140860008
D:\bodmas_malware_dataset_batches_ida\batch_2\567cc27335055625b47124aaad7dd24d4d67b9561db63f67089903e18bd00e8f.exe,567cc27335055625b47124aaad7dd24d4d67b9561db63f67089903e18bd00e8f,0.9995193949657813,1,12534141,6.124929140860008
D:\bodmas_malware_dataset_batches_ida\batch_2\80f8a7ed6369ea7e0f792f2727d253a360325318c363b9ea9a4be3c27550702c.exe,80f8a7ed6369ea7e0f792f2727d253a360325318c363b9ea9a4be3c27550702c,0.9995193949657813,1,12353104,6.124929140860008
D:\bodmas_malware_dataset_batches_ida\batch_2\56c8772e1f85185b8278450eb099a148984f670fc8ca75d36ab1ed43b31288fe.exe,56c8772e1f85185b8278450eb099a148984f670fc8ca75d36ab1ed43b31288fe,0.9995193949657813,1,2372370,6.124929140860008
D:\bodmas_malware_dataset_batches_ida\batch_4\76c1d7cbdfb2d95c19bec70cab5ab30509b10846131550bf1a5cf279b70fb7b5.exe,76c1d7cbdfb2d95c19bec70cab5ab30509b10846131550bf1a5cf279b70fb7b5,0.9995193949657813,1,12531211,6.124929140860008
D:\bodmas_malware_dataset_batches_ida\batch_4\0a70a4fef12281063e584cc83427008fa2246e1ddc6d9f9eb3d1216bcb335895.exe,0a70a4fef12281063e584cc83427008fa2246e1ddc6d9f9eb3d1216bcb335895,0.9995193949657813,1,12396663,6.124929140860008
D:\bodmas_malware_dataset_batches_ida\batch_5\9a4febb01c6b127ba26be04cec416afa574cc4c63b73c6bd60e389fde698cdc6.exe,9a4febb01c6b127ba26be04cec416afa574cc4c63b73c6bd60e389fde698cdc6,0.9995193949657813,1,12566356,6.124929140860008
D:\bodmas_malware_dataset_batches_ida\batch_1\59bd4cd7765c849a24ac9095af69b234c396464c0733a4f6def4b49580dfc9aa.exe,59bd4cd7765c849a24ac9095af69b234c396464c0733a4f6def4b49580dfc9aa,0.9995193312455046,1,1064154,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_1\49cb90d54e6cd1cdccf2accf6a1b49f0fa3b36aac094990b0affddc538c31a2a.exe,49cb90d54e6cd1cdccf2accf6a1b49f0fa3b36aac094990b0affddc538c31a2a,0.9995193312455046,1,752320,4.355150921326435
D:\bodmas_malware_dataset_batches_ida\batch_1\824d5ea29686936f1dcc232b0036ca939bf2ef241b233c29ce486183dd97ed77.exe,824d5ea29686936f1dcc232b0036ca939bf2ef241b233c29ce486183dd97ed77,0.9995193312455046,1,477566,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_1\8def25152c1ed1320a39da7171646377f004d203d37579e533dfea8df8c56516.exe,8def25152c1ed1320a39da7171646377f004d203d37579e533dfea8df8c56516,0.9995193312455046,1,473278,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_2\9da640c36a4a2553c8fa39070fb3fe8503f0bd4fbcf33dcf21450aaa998a664b.exe,9da640c36a4a2553c8fa39070fb3fe8503f0bd4fbcf33dcf21450aaa998a664b,0.9995193312455046,1,1055119,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_3\2ab59ffe3990c8e83d6bf23fe9cc16486603968817c4ff028d6c9492bdaca69f.exe,2ab59ffe3990c8e83d6bf23fe9cc16486603968817c4ff028d6c9492bdaca69f,0.9995193312455046,1,1055099,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_3\25e79a5a183afe8869a487af2344b036ede800d05d0d1bdc606c0e23526c71e9.exe,25e79a5a183afe8869a487af2344b036ede800d05d0d1bdc606c0e23526c71e9,0.9995193312455046,1,999342,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_3\48fa03f5c446fc016a69f828afc9d4bd18584f0449645670596b39d4d6ff96b2.exe,48fa03f5c446fc016a69f828afc9d4bd18584f0449645670596b39d4d6ff96b2,0.9995193312455046,1,791038,4.355150921326435
D:\bodmas_malware_dataset_batches_ida\batch_3\92a4fa490c12925708e92159503e0b1bd98457fcfc2d9cbe0043dad30145d0d6.exe,92a4fa490c12925708e92159503e0b1bd98457fcfc2d9cbe0043dad30145d0d6,0.9995193312455046,1,351226,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_4\fe9c194353ac27792c21dbad73f388e08ce046f454007b2c21ae703f0ce19543.exe,fe9c194353ac27792c21dbad73f388e08ce046f454007b2c21ae703f0ce19543,0.9995193312455046,1,518819,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_4\cbc66aa9d44a748b9d2179fe982bdccdd48bd2413d09bd60cd28b8a98fe73b9e.exe,cbc66aa9d44a748b9d2179fe982bdccdd48bd2413d09bd60cd28b8a98fe73b9e,0.9995193312455046,1,517673,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_4\dd6399d7515c3b17626ddbbf3541e6e38dd55644780a958f132e558707c223dc.exe,dd6399d7515c3b17626ddbbf3541e6e38dd55644780a958f132e558707c223dc,0.9995193312455046,1,387591,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_4\899c66698061aa6c9a87191326d2e2a60bf3bf6c305b56761b1c9f4f1afd16f6.exe,899c66698061aa6c9a87191326d2e2a60bf3bf6c305b56761b1c9f4f1afd16f6,0.9995193312455046,1,332140,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_4\c359c7303a5190d024c47975f40c6ea3343d2db23a8d284332d6702dc45fe9aa.exe,c359c7303a5190d024c47975f40c6ea3343d2db23a8d284332d6702dc45fe9aa,0.9995193312455046,1,312597,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_4\24934bff5088be975541e1d0c8008ea5cc7a736b1960e699fea025d3e08d841f.exe,24934bff5088be975541e1d0c8008ea5cc7a736b1960e699fea025d3e08d841f,0.9995193312455046,1,303251,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_5\73cb5ae9ec0974bc70eb3865315d605a0ccf705488a5a0803b700c6157905aee.exe,73cb5ae9ec0974bc70eb3865315d605a0ccf705488a5a0803b700c6157905aee,0.9995193312455046,1,766856,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_5\e8c70e174e94334c5d54277561fd700ef4311ecca721aaab61b752d682cba08a.exe,e8c70e174e94334c5d54277561fd700ef4311ecca721aaab61b752d682cba08a,0.9995193312455046,1,721187,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_5\3dfb18dd85d0e16ef3fe500c84b4f393eba13e128399934dff2577a85e59500a.exe,3dfb18dd85d0e16ef3fe500c84b4f393eba13e128399934dff2577a85e59500a,0.9995193312455046,1,629728,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_5\220707cbcd165b22d0e69912d8b579e8d443c69ced466bc1b3f96f1232ea852a.exe,220707cbcd165b22d0e69912d8b579e8d443c69ced466bc1b3f96f1232ea852a,0.9995193312455046,1,315348,5.2428585063370825
D:\bodmas_malware_dataset_batches_ida\batch_1\c68c6b0d0170d3fc46c1c912bda3860825470d42499874b0f88d5cb8515ebb1f.exe,c68c6b0d0170d3fc46c1c912bda3860825470d42499874b0f88d5cb8515ebb1f,0.9995166688097223,1,453312,7.9353015205626996
D:\bodmas_malware_dataset_batches_ida\batch_3\5cd5908dc4341076008a02d273b0a5b338d0b45dceb95bc1a1599e3326805e72.exe,5cd5908dc4341076008a02d273b0a5b338d0b45dceb95bc1a1599e3326805e72,0.9995166688097223,1,453208,7.9353015205626996
D:\bodmas_malware_dataset_batches_ida\batch_5\f84e11640c9ee33ed75fe234e3da5b352211958340e99252a8d4ee4e3595a369.exe,f84e11640c9ee33ed75fe234e3da5b352211958340e99252a8d4ee4e3595a369,0.9995166688097223,1,453136,7.9353015205626996
D:\bodmas_malware_dataset_batches_ida\batch_3\4f025f537f03256fcf5ba22caf8f4a37cbceacefc9e09f33cc4d6fd329c57714.exe,4f025f537f03256fcf5ba22caf8f4a37cbceacefc9e09f33cc4d6fd329c57714,0.9995166226298665,1,135215,7.827303479249867
