path,malware_probability,prediction,file_size,section_entropy_max,timestamp_raw
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\libGLESv2.dll,0.06914498874356065,0,12488856,6.294596230969978,1709442000
C:\altera\90\quartus\bin\cygwin\bin\cp.exe,0.0691001969472375,0,118784,6.264153962800634,1187730265
C:\altera\90\quartus\bin64\ccl_png.dll,0.0689453276003336,0,137216,6.327057971712062,1235631698
C:\altera\90\quartus\bin\mega_altlvds.exe,0.06850869150773121,0,461824,6.075412092442464,1235629504
C:\altera\90\quartus\bin\sys_tb2_fitter.dll,0.06827636506110125,0,74240,6.057950908673203,1235629283
C:\Documents and Settings\yukiho\AppData\Local\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\tools\lib\monitor-x86_64\plugins\org.eclipse.equinox.launcher.win32.win32.x86_64_1.1.200.v20120913-144807\eclipse_1503.dll,0.06809867949218883,0,57344,5.369269202998389,1336765827
C:\altera\90\quartus\bin\edt_ged.dll,0.06803252775701572,0,1262592,6.420252163317992,1235629335
C:\altera\90\quartus\bin\cbx_scfifo.dll,0.06738550988072199,0,99328,6.08068429659724,1235629551
C:\altera\90\quartus\bin\synth_mtm.dll,0.06727208535250913,0,1167360,6.495114369096886,1235629153
C:\altera\90\quartus\bin\cygwin\bin\ash.exe,0.0671054926797802,0,74240,6.2248109017914555,1075198458
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\git\usr\bin\msys-asn1-8.dll,0.06691033868603274,0,547885,6.106099651482544,1739820636
C:\altera\90\quartus\bin64\cbx_sld_ela_trigger_flow_mgr.dll,0.06568166809546648,0,115712,5.967274607433993,1235634967
C:\altera\90\quartus\bin64\quartus_sta.exe,0.06568166809546648,0,114688,5.985574257993135,1235633018
C:\altera\90\quartus\bin64\ace_apeq.dll,0.06518758174613824,0,317952,5.9437433617854065,1235634496
C:\altera\90\quartus\bin64\ace_lfpq.dll,0.06518758174613824,0,317952,5.971042674292176,1235649901
C:\altera\90\quartus\bin64\tpi_psyn.dll,0.06518758174613824,0,266240,6.0056423645172226,1235633711
C:\Documents and Settings\yukiho\AppData\Local\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
C:\Documents and Settings\yukiho\AppData\Local\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Application Data\Android\Sdk\emulator\lib64\gles_angle\vk_swiftshader.dll,0.064442342238462,0,4323992,6.325933983241642,1709442000
